GeneSymbol	Plasma cells	Monocytes	Eosinophils	Neutrophils	B cells	T cells	Macrophages
ABHD17B	245.512422126942	NA	283.390470222496	8084.30298623571	NA	NA	0
ABHD17C	NA	NA	NA	NA	NA	NA	NA
ABHD2	592.196911242389	NA	NA	NA	NA	NA	NA
ABHD3	963.42795691711	2552.07111861953	NA	105307.660280158	NA	NA	NA
ABHD4	NA	NA	NA	NA	NA	NA	NA
ABHD5	NA	NA	NA	NA	NA	NA	NA
ABHD6	NA	NA	NA	NA	NA	1295.33137955549	NA
ABHD8	147.873055702351	NA	NA	NA	NA	NA	NA
ABI1	356.063262420154	855.892325602423	NA	NA	NA	NA	862.015115692128
ABI2	116.626207251509	NA	NA	10001.0040043653	124.793403039997	NA	593.498246340678
ABI3	NA	NA	NA	0	NA	666.035641015933	462.539339192801
ABI3BP	NA	NA	NA	NA	NA	NA	NA
ABL1	497.541464362046	NA	NA	NA	NA	NA	NA
ABL2	NA	NA	NA	NA	173.900484676427	NA	NA
ABLIM1	616.244243870691	1167.17201350725	NA	NA	NA	NA	NA
ABLIM2	178.424925428123	NA	0	NA	109.564912615138	425.089198326655	NA
ABLIM3	NA	NA	NA	NA	83.858873757656	NA	205.465840171733
ABO	667.630243702261	NA	NA	0	NA	NA	NA
ABR	NA	NA	NA	NA	NA	NA	NA
ABRA	51.5780792330115	50.4364002232991	82.4168990084665	0	NA	0	NA
ABRACL	316.06504527426	710.079896674504	NA	NA	NA	758.320619228347	NA
ABT1	170.980480097488	NA	NA	NA	NA	NA	140.239362370844
ABTB1	167.579752024118	NA	NA	NA	157.081516504947	NA	NA
ABTB2	237.858129969644	NA	NA	NA	NA	0	NA
ACAA1	NA	NA	NA	11869.1801783759	NA	NA	NA
ACAA2	NA	NA	NA	NA	NA	NA	NA
ACACA	168.912180286543	NA	NA	NA	NA	NA	NA
ACACB	NA	NA	NA	NA	NA	NA	NA
ACAD10	304.194692377779	NA	1248.62235567878	0	NA	747.272403563421	NA
ACAD8	365.062526401671	NA	1476.83162957679	NA	NA	899.821227400158	399.26499331533
ACAD9	340.487910557058	NA	NA	NA	NA	1914.88384363968	NA
ACADL	NA	NA	0	NA	31.0845673687097	102.398995072296	NA
ACADM	NA	3581.57883378986	NA	NA	NA	NA	NA
ACADS	NA	NA	NA	NA	NA	NA	NA
ACADSB	NA	NA	NA	NA	NA	NA	757.036207317739
ACADVL	NA	NA	NA	NA	NA	10593.1239491159	NA
ACAN	73.8415962285795	NA	0	NA	67.3745061732805	0	NA
ACAP2	NA	872.659855034201	NA	NA	NA	NA	1180.55350793449
ACAP3	197.385683504263	NA	NA	NA	NA	NA	NA
ACAT1	595.389522120806	NA	1585.10160202854	78118.0645012656	NA	2188.45683561545	1009.88763216384
ACAT2	NA	878.471711706391	NA	28514.6318334666	NA	NA	NA
ACBD3	963.841426888145	NA	NA	NA	NA	NA	2023.50167430495
