GeneSymbol	Plasma cells	Monocytes	Eosinophils	Neutrophils	B cells	T cells	Macrophages
A1BG	16.7887794415139	57.1916594400639	382.024565922529	72.0633880364102	14.592641636188	63.5159459126408	31.9709432897581
A1CF	161.062960147654	661.994097217047	4599.65465478426	335.660717112592	121.201929888143	624.381810963897	187.570662602193
A2M	65.8142039008283	1351.31406627056	33656.3074782445	1080.5716577205	414.905862552551	1100.34150677708	811.575284275416
A2ML1	1.82606083136101	9.47446344165229	180.637291876725	15.2247250138178	3.66291896644361	6.55915977904109	9.81139815793818
A3GALT2	5.44852097279255	26.2060739211568	1235.44386138062	29.787815110381	7.76286184062347	17.321851580439	19.9461850463715
A4GALT	20.3163945086482	42.0855120158752	714.491507215777	135.846235095582	19.9325632865569	88.9239471576874	54.0522952457117
A4GNT	4.92687617775755	29.9725161618101	112.971183991405	19.2344497977175	7.03634272084776	0	10.9807232909616
AAAS	63.8952970781847	273.675312465959	13489.968729878	323.567678289659	78.9203668892742	232.599419641185	179.391188714931
AACS	59.2879338624998	171.95134337358	3151.93616442307	153.557805563702	42.4278577684769	225.834660732895	78.6849728494509
AADAC	324.715845737675	3468.01280939078	76682.0825236154	1753.28200174701	963.360104184707	1968.74285770086	0
AADACL2	3.64289478859413	12.1949326216927	887.851770055079	9.24733971363414	4.34613441156295	13.6201441333618	9.18924716803125
AADACL3	4.72181911663383	27.4385583920488	1163.53883538799	21.4564558281752	4.21124854000412	18.5350450907008	8.37597277417144
AADACL4	6.40463058710436	20.2848315059281	736.499277717254	13.1078679761183	5.04567530353862	27.3512186005922	7.13476034635888
AADAT	14.4820258084397	12.9275959474504	2665.77720891811	70.7888347856734	21.5050412559096	51.8364881275825	36.4506680619916
AAED1	75.3793160202397	156.777661574347	16581.6427759509	195.208796220374	55.7846078169129	263.126900069984	164.973012399278
AAGAB	49.7604094726565	187.824816728134	6254.3249296282	129.798777075981	27.9539423753948	195.587824815259	60.1193000562776
AAK1	89.8921567459397	281.206591950632	0	261.979780861943	72.0582909089857	402.800950391827	84.500920124205
AAMDC	6.75486939048108	124.983764267582	4477.02748247107	75.474655642704	32.0596442657492	64.061172088004	25.1079765770854
AAMP	40.0228036176504	186.230881318625	12599.1086485726	164.694584318021	70.7092879700686	151.800043098368	154.328986976762
AANAT	17.1934313136944	77.2192234978634	2027.52895587975	37.60276755164	9.61393505174765	73.939964704813	29.0003977764234
AAR2	43.6043591895466	116.253119658881	10004.3992390016	223.438348418272	41.8379468337884	147.92062732633	103.699278160331
AARD	10.5431523747326	68.1181433057236	1104.27748159518	25.9840075510297	16.2673049550447	35.1397567224453	26.5311501260809
AARS	123.683478234015	268.02693199243	0	295.706810609418	145.228378756781	435.746092056161	210.5566487438
AARS2	22.9334025562412	97.1969960816613	4417.97200886972	109.411583776287	22.6443931212896	87.6744313735709	46.8226326633649
AASDH	22.3613695846808	91.1030678186267	3737.05581394681	67.3061073554864	22.1638786138738	88.8908003376152	26.2159190128835
AASDHPPT	7.48430836269049	27.8365141029254	1118.17372418496	28.5188879910464	8.87526429536822	31.1485549922072	15.7568617705877
AASS	11.3607136323299	75.9126310080807	2267.80055400655	0	26.0889569955973	49.0583515055505	11.0111236839657
AATF	38.4131449997392	93.2860743488144	7158.70212561427	141.467944941307	61.4431536293742	163.206995083413	110.002832593011
AATK	27.1789154866924	178.205215973705	938.707756310701	72.1906659336449	49.1012229785556	116.055384670099	6.75779986024773
AATK.AS1	16.7601570436831	51.5158349873496	2594.62165748319	73.4117621529939	14.4916430379968	59.7567004224339	45.6366155991906
ABAT	75.4009207292764	422.829114014528	840.021592308138	299.101437433875	134.038242476499	289.859620382815	17.4075924379426
ABCA1	20.6786443607103	184.170586462408	683.028436415934	183.447662820304	51.5233729147248	103.76204528017	89.6117596937069
ABCA10	16.715466745655	87.2906540795398	3337.42248035016	90.8737302376005	16.7291881916844	72.6951454026081	0
ABCA11P	4.86687826356316	26.6297476414201	1360.1181317971	20.202864849815	14.6712087145179	5.19425336792133	18.6870823651738
ABCA12	3.15627899329544	15.0524986745286	610.096999388464	6.72358579662583	3.34202979527437	12.7348288427114	6.75945962172117
ABCA13	4.88434465355498	22.5910533023151	753.270758823366	37.5161249383148	15.7894576022687	0	29.827042354266
ABCA2	37.8323932051624	136.102932731221	8384.2483972689	89.486342983613	37.6018941577148	190.87765016161	1.19951118348852
ABCA3	8.91393055400188	54.3357716917042	3056.03991754132	28.2874795949166	15.5974830764304	32.8481604287441	35.1047042384994
ABCA4	6.53191733898711	10.0109760330876	206.843399332915	29.2042410354416	6.71189140091276	24.5577492576956	17.031257420372
ABCA5	75.4063375644578	486.660143575789	9484.05287902894	219.10996725776	88.5355400113105	314.536223716484	17.6143885110218
ABCA6	12.9966384017388	113.859098510675	2668.13277057624	133.656910480978	21.6747297817689	52.9187595794318	26.2664905541038
ABCA7	26.8317312718861	138.403178152649	2983.54290949256	68.7632047812568	31.0142556252011	93.3917149032508	107.988680279227
ABCA8	8.14329089171102	109.608433795451	2181.61153425737	25.7191684888946	17.340008960406	46.805838798733	8.33337939020507
ABCA9	13.1738227764019	81.0034758309389	1977.62298153731	84.4462854522486	22.9671392696936	55.9993036871835	34.3080540499852
ABCB1	686.261132329662	1429.00982082716	120688.477477085	226.316027357638	512.134041802006	3375.95279101254	0
ABCB10	25.7200016553169	150.161597341603	0	74.8590912661191	33.3893502369463	85.8123463021622	59.7563947511488
ABCB11	3.73899145426233	19.6543097439761	336.757339305061	9.28717117835505	4.08987129853543	11.9668928850103	12.5291354094462
